order_item_id,order_id,product_id,quantity,unit_price,discount
OI002370,O00784,P0014,2,15835.42,0.0
OI002371,O00785,P0115,1,2658.52,0.05
OI002372,O00785,P0024,3,9812.32,0.2
OI002373,O00785,P0012,2,28948.95,0.05
OI002374,O00786,P0063,1,19689.07,0.05
OI002375,O00787,P0063,1,19689.07,0.0
OI002376,O00788,P0049,4,22427.19,0.2
OI002377,O00788,P0114,2,9431.72,0.0
OI002378,O00788,P0041,3,18672.23,0.0
OI002379,O00788,P0082,2,6739.91,0.15
OI002380,O00789,P0081,3,15455.55,0.0
OI002381,O00789,P0078,4,9794.29,0.1
OI002382,O00789,P0110,5,10608.58,0.1
OI002383,O00789,P0005,1,29967.2,0.0
OI002384,O00789,P0016,5,14148.38,0.15
OI002385,O00790,P0119,5,3520.87,0.0
OI002386,O00790,P0016,5,14148.38,0.0
OI002387,O00790,P0025,5,11320.25,0.1
OI002388,O00791,P0028,3,20532.06,0.0
OI002389,O00791,P0111,2,19761.46,0.0
OI002390,O00792,P0018,2,25587.96,0.0
OI002391,O00792,P0029,3,7057.79,0.05
OI002392,O00792,P0011,2,29653.81,0.0
OI002393,O00793,P0091,3,21658.7,0.05
OI002394,O00793,P0071,4,1631.29,0.05
OI002395,O00793,P0084,5,29957.77,0.05
OI002396,O00794,P0033,2,20746.57,0.15
OI002397,O00794,P0023,3,5090.98,0.05
OI002398,O00795,P0075,5,8404.97,0.0
OI002399,O00796,P0102,4,3215.58,0.05
OI002400,O00796,P0027,4,5351.07,0.05
OI002401,O00797,P0096,1,2845.8,0.1
OI002402,O00797,P0035,4,7207.71,0.05
OI002403,O00797,P0105,2,17274.11,0.1
OI002404,O00797,P0041,3,18672.23,0.0
OI002405,O00797,P0080,1,22400.48,0.05
OI002406,O00798,P0114,5,9431.72,0.0
OI002407,O00798,P0005,5,29967.2,0.05
OI002408,O00799,P0078,5,9794.29,0.0
OI002409,O00799,P0106,4,29239.45,0.0
OI002410,O00799,P0113,1,12664.59,0.0
OI002411,O00800,P0055,3,20284.12,0.0
OI002412,O00800,P0102,1,3215.58,0.0
OI002413,O00800,P0024,3,9812.32,0.0
OI002414,O00801,P0100,1,26223.39,0.0
OI002415,O00801,P0041,3,18672.23,0.15
OI002416,O00802,P0092,3,26656.16,0.0
OI002417,O00803,P0073,2,6309.86,0.1
OI002418,O00803,P0102,1,3215.58,0.05
OI002419,O00803,P0042,3,27113.7,0.1
OI002420,O00803,P0116,2,22662.54,0.1
OI002421,O00804,P0014,3,15835.42,0.15
OI002422,O00804,P0072,5,23634.91,0.2
OI002423,O00805,P0074,4,23258.13,0.15
OI002424,O00806,P0041,4,18672.23,0.05
OI002425,O00806,P0105,1,17274.11,0.0
OI002426,O00806,P0026,4,12432.11,0.0
OI002427,O00806,P0007,1,22914.64,0.05
OI002428,O00807,P0077,5,4058.28,0.05
OI002429,O00807,P0042,2,27113.7,0.1
OI002430,O00808,P0037,1,29340.98,0.15
OI002431,O00809,P0001,4,5815.44,0.0
OI002432,O00809,P0117,5,13360.22,0.1
OI002433,O00809,P0060,1,3024.1,0.0
OI002434,O00809,P0037,1,29340.98,0.0
OI002435,O00809,P0017,4,18742.99,0.0
OI002436,O00810,P0093,3,12034.06,0.05
OI002437,O00810,P0039,1,22385.74,0.1
OI002438,O00810,P0036,3,8960.67,0.05
OI002439,O00810,P0041,5,18672.23,0.0
OI002440,O00811,P0039,1,22385.74,0.2
OI002441,O00811,P0090,3,12974.36,0.1
OI002442,O00811,P0059,1,28394.29,0.0
OI002443,O00811,P0064,2,12314.5,0.0
OI002444,O00812,P0018,1,25587.96,0.0
OI002445,O00813,P0029,3,7057.79,0.2
OI002446,O00813,P0022,5,29352.73,0.0
OI002447,O00813,P0012,1,28948.95,0.0
OI002448,O00813,P0025,1,11320.25,0.0
OI002449,O00814,P0039,1,22385.74,0.0
OI002450,O00815,P0089,4,15973.04,0.0
OI002451,O00815,P0079,2,3907.55,0.0
OI002452,O00815,P0102,5,3215.58,0.05
OI002453,O00816,P0017,3,18742.99,0.2
OI002454,O00817,P0097,4,3005.35,0.15
OI002455,O00817,P0075,4,8404.97,0.15
OI002456,O00818,P0067,5,29430.12,0.0
OI002457,O00819,P0062,4,17669.73,0.0
OI002458,O00819,P0085,1,20620.59,0.0
OI002459,O00819,P0063,3,19689.07,0.15
OI002460,O00819,P0036,1,8960.67,0.0
OI002461,O00819,P0042,5,27113.7,0.2
OI002462,O00820,P0085,2,20620.59,0.15
OI002463,O00820,P0083,1,9132.71,0.0
OI002464,O00821,P0008,2,26103.7,0.05
OI002465,O00821,P0028,4,20532.06,0.0
OI002466,O00821,P0002,4,25937.12,0.0
OI002467,O00821,P0086,3,26990.09,0.0
OI002468,O00822,P0098,3,16744.36,0.15
OI002469,O00822,P0068,4,1929.24,0.15
OI002470,O00822,P0066,2,28522.59,0.2
OI002471,O00822,P0110,5,10608.58,0.0
OI002472,O00822,P0041,2,18672.23,0.0
OI002473,O00823,P0050,5,28891.25,0.1
OI002474,O00823,P0058,2,19519.27,0.2
OI002475,O00823,P0112,4,2861.72,0.0
OI002476,O00824,P0036,4,8960.67,0.0
OI002477,O00825,P0112,1,2861.72,0.0
OI002478,O00825,P0074,4,23258.13,0.0
OI002479,O00825,P0083,1,9132.71,0.0
OI002480,O00826,P0115,4,2658.52,0.0
OI002481,O00827,P0004,5,8571.23,0.05
OI002482,O00827,P0061,3,11732.74,0.0
OI002483,O00827,P0085,1,20620.59,0.1
OI002484,O00828,P0046,4,23621.0,0.0
OI002485,O00829,P0051,4,29022.02,0.1
OI002486,O00829,P0065,3,20745.59,0.0
OI002487,O00830,P0035,4,7207.71,0.15
OI002488,O00830,P0048,4,27431.78,0.0
OI002490,O00830,P0007,4,22914.64,0.0
OI002491,O00831,P0036,4,8960.67,0.0
OI002492,O00831,P0068,1,1929.24,0.15
OI002493,O00831,P0078,2,9794.29,0.0
OI002494,O00831,P0064,2,12314.5,0.0
OI002495,O00831,P0067,1,29430.12,0.0
OI002496,O00832,P0035,3,7207.71,0.0
OI002497,O00832,P0031,5,20367.01,0.15
OI002498,O00832,P0009,4,11563.17,0.05
OI002499,O00832,P0069,4,28476.44,0.0
OI002501,O00833,P0064,2,12314.5,0.0
OI002502,O00833,P0027,3,5351.07,0.15
OI002503,O00833,P0022,5,29352.73,0.0
OI002505,O00835,P0062,2,17669.73,0.0
OI002506,O00835,P0095,3,28613.34,0.15
OI002507,O00835,P0040,1,18259.1,0.0
OI002508,O00835,P0110,2,10608.58,0.0
OI002509,O00835,P0117,4,13360.22,0.0
OI002510,O00836,P0086,4,26990.09,0.05
OI002511,O00837,P0003,1,28035.34,0.0
OI002512,O00837,P0023,1,5090.98,0.1
OI002513,O00837,P0034,3,29981.28,0.05
OI002514,O00838,P0001,1,5815.44,0.0
OI002515,O00838,P0063,1,19689.07,0.1
OI002516,O00838,P0112,3,2861.72,0.2
OI002517,O00838,P0032,2,28363.64,0.1
OI002518,O00838,P0061,5,11732.74,0.0
OI002519,O00839,P0100,1,26223.39,0.0
OI002521,O00840,P0095,4,28613.34,0.0
OI002522,O00840,P0045,3,22454.73,0.05
OI002523,O00840,P0070,1,19923.53,0.2
OI002524,O00840,P0033,3,20746.57,0.0
OI002525,O00841,P0115,5,2658.52,0.05
OI002526,O00841,P0067,1,29430.12,0.0
OI002527,O00841,P0100,5,26223.39,0.15
OI002528,O00842,P0019,4,28629.69,0.2
OI002529,O00843,P0085,3,20620.59,0.05
OI002530,O00843,P0019,1,28629.69,0.0
OI002531,O00844,P0095,1,28613.34,0.0
OI002532,O00844,P0090,4,12974.36,0.15
OI002533,O00844,P0056,1,26540.94,0.0
OI002534,O00844,P0047,5,15113.63,0.05
OI002535,O00844,P0027,5,5351.07,0.0
OI002536,O00845,P0117,3,13360.22,0.05
OI002537,O00845,P0087,5,2082.59,0.05
OI002538,O00845,P0045,3,22454.73,0.0
OI002539,O00846,P0006,5,16212.79,0.15
OI002540,O00846,P0075,3,8404.97,0.2
OI002541,O00847,P0016,3,14148.38,0.0
OI002542,O00847,P0056,1,26540.94,0.0
OI002543,O00847,P0102,4,3215.58,0.15
OI002544,O00847,P0059,2,28394.29,0.05
OI002545,O00847,P0073,2,6309.86,0.1
OI002546,O00848,P0080,2,22400.48,0.0
OI002547,O00848,P0072,4,23634.91,0.0
OI002548,O00848,P0086,1,26990.09,0.2
OI002549,O00849,P0002,2,25937.12,0.0
OI002550,O00849,P0059,5,28394.29,0.0
OI002551,O00849,P0006,1,16212.79,0.05
OI002552,O00850,P0001,1,5815.44,0.0
OI002553,O00850,P0056,3,26540.94,0.0
OI002554,O00850,P0046,3,23621.0,0.0
OI002555,O00851,P0086,3,26990.09,0.0
OI002556,O00851,P0099,2,9969.82,0.05
OI002557,O00851,P0072,5,23634.91,0.0
OI002558,O00851,P0020,3,1192.67,0.0
OI002559,O00851,P0012,1,28948.95,0.05
OI002560,O00852,P0032,4,28363.64,0.05
OI002561,O00852,P0104,4,25379.76,0.0
OI002562,O00852,P0087,3,2082.59,0.0
OI002563,O00853,P0040,3,18259.1,0.2
OI002564,O00853,P0023,5,5090.98,0.0
OI002565,O00853,P0073,2,6309.86,0.0
OI002566,O00853,P0056,2,26540.94,0.05
OI002567,O00853,P0087,5,2082.59,0.0
OI002568,O00854,P0040,5,18259.1,0.15
OI002569,O00854,P0011,4,29653.81,0.1
OI002570,O00854,P0039,2,22385.74,0.05
OI002572,O00855,P0018,3,25587.96,0.05
OI002573,O00855,P0068,3,1929.24,0.05
OI002574,O00855,P0057,4,6734.45,0.05
OI002575,O00856,P0060,1,3024.1,0.2
OI002576,O00856,P0004,4,8571.23,0.0
OI002577,O00856,P0117,2,13360.22,0.1
OI002578,O00856,P0072,3,23634.91,0.2
OI002579,O00857,P0075,3,8404.97,0.0
OI002580,O00857,P0066,5,28522.59,0.1
OI002581,O00858,P0113,4,12664.59,0.0
OI002582,O00858,P0038,4,361.97,0.15
OI002583,O00858,P0007,1,22914.64,0.05
OI002584,O00858,P0097,5,3005.35,0.05
OI002585,O00858,P0109,1,5510.83,0.0
OI002586,O00859,P0035,1,7207.71,0.0
OI002588,O00860,P0106,1,29239.45,0.0
OI002589,O00860,P0038,5,361.97,0.15
OI002590,O00860,P0073,5,6309.86,0.15
OI002591,O00860,P0062,1,17669.73,0.15
OI002592,O00861,P0067,5,29430.12,0.15
OI002593,O00861,P0019,4,28629.69,0.0
OI002594,O00862,P0115,2,2658.52,0.0
OI002595,O00862,P0087,3,2082.59,0.15
OI002596,O00863,P0104,4,25379.76,0.1
OI002597,O00864,P0015,1,12370.16,0.0
OI002598,O00864,P0009,5,11563.17,0.0
OI002600,O00865,P0032,5,28363.64,0.05
OI002601,O00865,P0027,4,5351.07,0.0
OI002602,O00865,P0014,1,15835.42,0.0
OI002603,O00865,P0061,4,11732.74,0.05
OI002604,O00866,P0105,5,17274.11,0.0
OI002605,O00866,P0031,5,20367.01,0.15
OI002606,O00867,P0110,4,10608.58,0.0
OI002607,O00867,P0085,1,20620.59,0.0
OI002608,O00867,P0079,2,3907.55,0.2
OI002609,O00867,P0016,2,14148.38,0.0
OI002610,O00868,P0095,4,28613.34,0.0
OI002611,O00868,P0090,3,12974.36,0.15
OI002612,O00868,P0070,1,19923.53,0.1
OI002613,O00868,P0026,4,12432.11,0.0
OI002614,O00868,P0061,3,11732.74,0.05
OI002615,O00869,P0090,4,12974.36,0.2
OI002616,O00869,P0103,4,19743.28,0.0
OI002617,O00869,P0014,1,15835.42,0.0
OI002618,O00869,P0060,4,3024.1,0.0
OI002619,O00870,P0050,5,28891.25,0.05
OI002620,O00870,P0002,1,25937.12,0.0
OI002621,O00870,P0075,2,8404.97,0.05
OI002622,O00870,P0039,4,22385.74,0.0
OI002623,O00870,P0005,1,29967.2,0.0
OI002624,O00871,P0065,5,20745.59,0.0
OI002625,O00871,P0110,3,10608.58,0.15
OI002626,O00871,P0111,5,19761.46,0.05
OI002627,O00872,P0009,5,11563.17,0.0
OI002628,O00872,P0023,4,5090.98,0.15
OI002629,O00872,P0084,2,29957.77,0.0
OI002630,O00872,P0020,3,1192.67,0.05
OI002631,O00872,P0046,1,23621.0,0.2
OI002632,O00873,P0049,2,22427.19,0.1
OI002633,O00873,P0061,5,11732.74,0.2
OI002634,O00873,P0078,5,9794.29,0.0
OI002635,O00873,P0085,2,20620.59,0.15
OI002636,O00874,P0076,5,7609.55,0.1
OI002637,O00874,P0075,4,8404.97,0.0
OI002638,O00874,P0045,1,22454.73,0.0
OI002639,O00875,P0030,1,7749.16,0.05
OI002641,O00876,P0099,2,9969.82,0.0
OI002642,O00876,P0104,2,25379.76,0.15
OI002643,O00877,P0097,1,3005.35,0.1
OI002644,O00877,P0054,3,17586.66,0.0
OI002645,O00877,P0119,1,3520.87,0.2
OI002646,O00877,P0009,1,11563.17,0.05
OI002647,O00878,P0078,1,9794.29,0.0
OI002648,O00878,P0081,3,15455.55,0.0
OI002649,O00878,P0108,4,27881.04,0.05
OI002650,O00879,P0082,5,6739.91,0.0
OI002651,O00879,P0074,2,23258.13,0.0
OI002652,O00880,P0057,2,6734.45,0.15
OI002653,O00880,P0087,2,2082.59,0.05
OI002654,O00880,P0037,5,29340.98,0.2
OI002655,O00880,P0029,2,7057.79,0.0
OI002656,O00881,P0004,1,8571.23,0.2
OI002657,O00881,P0081,2,15455.55,0.0
OI002658,O00881,P0086,3,26990.09,0.2
OI002660,O00881,P0027,5,5351.07,0.2
OI002661,O00882,P0044,2,22002.91,0.15
OI002662,O00883,P0064,4,12314.5,0.1
OI002663,O00883,P0025,3,11320.25,0.0
OI002664,O00883,P0107,5,20288.3,0.1
OI002665,O00883,P0027,2,5351.07,0.2
OI002666,O00883,P0074,1,23258.13,0.05
OI002667,O00884,P0081,5,15455.55,0.0
OI002668,O00884,P0049,2,22427.19,0.2
OI002669,O00884,P0112,5,2861.72,0.0
OI002671,O00885,P0030,3,7749.16,0.0
OI002672,O00885,P0007,2,22914.64,0.2
OI002673,O00885,P0077,3,4058.28,0.2
OI002674,O00885,P0070,3,19923.53,0.05
OI002675,O00886,P0009,3,11563.17,0.0
OI002676,O00886,P0112,5,2861.72,0.1
OI002677,O00886,P0021,2,29923.09,0.2
OI002678,O00887,P0120,5,20385.15,0.0
OI002679,O00887,P0079,5,3907.55,0.15
OI002680,O00887,P0065,1,20745.59,0.1
OI002681,O00887,P0040,4,18259.1,0.0
OI002682,O00887,P0052,1,2818.25,0.0
OI002683,O00888,P0054,3,17586.66,0.2
OI002684,O00888,P0034,1,29981.28,0.0
OI002685,O00888,P0026,2,12432.11,0.1
OI002686,O00889,P0119,1,3520.87,0.0
OI002687,O00889,P0097,4,3005.35,0.0
OI002688,O00889,P0085,5,20620.59,0.1
OI002689,O00890,P0045,1,22454.73,0.05
OI002690,O00891,P0095,5,28613.34,0.05
OI002691,O00891,P0079,2,3907.55,0.0
OI002692,O00891,P0119,1,3520.87,0.0
OI002693,O00891,P0011,1,29653.81,0.05
OI002694,O00891,P0114,5,9431.72,0.0
OI002695,O00892,P0056,2,26540.94,0.0
OI002696,O00892,P0062,1,17669.73,0.0
OI002697,O00892,P0039,2,22385.74,0.1
OI002698,O00893,P0111,5,19761.46,0.05
OI002699,O00893,P0049,1,22427.19,0.05
OI002700,O00893,P0088,4,16504.89,0.15
OI002701,O00893,P0095,2,28613.34,0.05
OI002702,O00893,P0003,4,28035.34,0.1
OI002703,O00894,P0015,1,12370.16,0.1
OI002704,O00894,P0057,3,6734.45,0.0
OI002705,O00895,P0044,1,22002.91,0.0
OI002706,O00895,P0056,2,26540.94,0.0
OI002707,O00896,P0002,5,25937.12,0.1
OI002708,O00896,P0030,1,7749.16,0.2
OI002709,O00896,P0053,1,16152.78,0.2
OI002710,O00896,P0096,2,2845.8,0.2
OI002711,O00896,P0097,1,3005.35,0.0
OI002712,O00897,P0017,4,18742.99,0.0
OI002713,O00898,P0006,5,16212.79,0.15
OI002714,O00898,P0041,2,18672.23,0.0
OI002715,O00898,P0045,2,22454.73,0.1
OI002716,O00899,P0062,1,17669.73,0.0
OI002717,O00899,P0085,5,20620.59,0.0
OI002718,O00899,P0016,4,14148.38,0.15
OI002720,O00900,P0057,3,6734.45,0.0
OI002721,O00900,P0092,5,26656.16,0.0
OI002722,O00901,P0068,3,1929.24,0.0
OI002723,O00901,P0115,5,2658.52,0.1
OI002724,O00902,P0007,3,22914.64,0.05
OI002725,O00903,P0063,2,19689.07,0.2
OI002726,O00903,P0036,5,8960.67,0.0
OI002727,O00903,P0011,3,29653.81,0.15
OI002728,O00903,P0027,5,5351.07,0.0
OI002729,O00903,P0117,1,13360.22,0.0
OI002730,O00904,P0005,4,29967.2,0.15
OI002731,O00904,P0031,4,20367.01,0.0
OI002732,O00905,P0064,1,12314.5,0.0
OI002733,O00906,P0076,1,7609.55,0.0
OI002734,O00906,P0050,3,28891.25,0.2
OI002735,O00906,P0039,5,22385.74,0.05
OI002736,O00907,P0003,4,28035.34,0.0
OI002737,O00907,P0111,2,19761.46,0.0
OI002738,O00907,P0049,4,22427.19,0.0
OI002739,O00907,P0050,4,28891.25,0.1
OI002740,O00908,P0085,3,20620.59,0.0
OI002741,O00909,P0098,5,16744.36,0.2
OI002742,O00909,P0045,3,22454.73,0.2
OI002743,O00909,P0120,3,20385.15,0.2
OI002744,O00909,P0004,5,8571.23,0.0
OI002745,O00909,P0117,1,13360.22,0.0
OI002746,O00910,P0056,1,26540.94,0.2
OI002747,O00910,P0111,1,19761.46,0.1
OI002748,O00910,P0055,4,20284.12,0.15
OI002749,O00910,P0101,3,29055.75,0.2
OI002750,O00910,P0094,5,12871.71,0.05
OI002751,O00911,P0074,5,23258.13,0.0
OI002752,O00911,P0093,2,12034.06,0.05
OI002753,O00911,P0073,4,6309.86,0.15
OI002754,O00911,P0099,2,9969.82,0.0
OI002755,O00912,P0036,3,8960.67,0.0
OI002756,O00913,P0099,3,9969.82,0.0
OI002757,O00913,P0070,5,19923.53,0.05
OI002758,O00914,P0079,3,3907.55,0.0
OI002759,O00915,P0085,5,20620.59,0.0
OI002760,O00915,P0033,1,20746.57,0.0
OI002761,O00915,P0101,5,29055.75,0.15
OI002762,O00916,P0108,2,27881.04,0.05
OI002763,O00916,P0034,4,29981.28,0.0
OI002764,O00916,P0109,4,5510.83,0.0
OI002765,O00917,P0005,5,29967.2,0.0
OI002766,O00917,P0046,4,23621.0,0.0
OI002767,O00917,P0062,5,17669.73,0.0
OI002768,O00917,P0082,3,6739.91,0.1
OI002769,O00918,P0041,3,18672.23,0.0
OI002770,O00918,P0009,4,11563.17,0.0
OI002771,O00918,P0057,2,6734.45,0.15
OI002772,O00918,P0024,2,9812.32,0.0
OI002773,O00918,P0034,5,29981.28,0.15
OI002774,O00919,P0030,1,7749.16,0.15
OI002775,O00920,P0024,5,9812.32,0.2
OI002776,O00921,P0075,2,8404.97,0.0
OI002777,O00921,P0041,3,18672.23,0.0
OI002778,O00921,P0006,1,16212.79,0.15
OI002779,O00921,P0071,3,1631.29,0.1
OI002780,O00922,P0077,2,4058.28,0.0
OI002782,O00924,P0066,1,28522.59,0.0
OI002783,O00925,P0042,3,27113.7,0.2
OI002784,O00925,P0074,4,23258.13,0.0
OI002785,O00926,P0113,3,12664.59,0.1
OI002786,O00926,P0037,3,29340.98,0.0
OI002787,O00926,P0019,4,28629.69,0.15
OI002788,O00926,P0004,3,8571.23,0.05
OI002789,O00927,P0080,3,22400.48,0.0
OI002790,O00927,P0004,3,8571.23,0.0
OI002791,O00927,P0021,5,29923.09,0.0
OI002792,O00928,P0078,2,9794.29,0.2
OI002793,O00929,P0066,5,28522.59,0.2
OI002794,O00929,P0092,5,26656.16,0.15
OI002795,O00929,P0100,3,26223.39,0.0
OI002796,O00930,P0107,2,20288.3,0.05
OI002797,O00930,P0075,1,8404.97,0.0
OI002798,O00930,P0005,2,29967.2,0.1
OI002799,O00930,P0085,5,20620.59,0.1
OI002800,O00931,P0094,5,12871.71,0.2
OI002801,O00931,P0054,1,17586.66,0.1
OI002802,O00931,P0069,4,28476.44,0.15
OI002803,O00931,P0016,5,14148.38,0.1
OI002804,O00931,P0109,4,5510.83,0.0
OI002805,O00932,P0025,3,11320.25,0.0
OI002806,O00932,P0108,3,27881.04,0.0
OI002807,O00932,P0074,3,23258.13,0.0
OI002808,O00933,P0041,2,18672.23,0.05
OI002809,O00933,P0096,4,2845.8,0.0
OI002810,O00933,P0015,1,12370.16,0.0
OI002811,O00933,P0089,5,15973.04,0.1
OI002812,O00934,P0118,3,13328.28,0.15
OI002813,O00935,P0078,4,9794.29,0.0
OI002814,O00935,P0030,5,7749.16,0.2
OI002815,O00935,P0058,2,19519.27,0.1
OI002816,O00935,P0101,2,29055.75,0.2
OI002817,O00936,P0087,5,2082.59,0.0
OI002818,O00936,P0075,3,8404.97,0.0
OI002819,O00936,P0086,3,26990.09,0.0
OI002820,O00936,P0018,1,25587.96,0.05
OI002821,O00937,P0065,2,20745.59,0.0
OI002822,O00937,P0019,4,28629.69,0.0
OI002823,O00937,P0074,2,23258.13,0.0
OI002824,O00937,P0064,4,12314.5,0.0
OI002825,O00938,P0092,2,26656.16,0.2
OI002826,O00938,P0120,1,20385.15,0.2
OI002827,O00938,P0061,4,11732.74,0.0
OI002828,O00938,P0096,2,2845.8,0.0
OI002830,O00939,P0118,2,13328.28,0.05
OI002831,O00939,P0050,5,28891.25,0.0
OI002832,O00939,P0116,3,22662.54,0.0
OI002833,O00939,P0055,3,20284.12,0.2
OI002834,O00939,P0046,3,23621.0,0.1
OI002835,O00940,P0079,3,3907.55,0.05
OI002836,O00940,P0014,4,15835.42,0.15
OI002837,O00940,P0093,4,12034.06,0.15
OI002838,O00940,P0006,4,16212.79,0.0
OI002840,O00941,P0094,5,12871.71,0.2
OI002841,O00941,P0024,5,9812.32,0.0
OI002842,O00942,P0115,5,2658.52,0.1
OI002843,O00942,P0001,3,5815.44,0.15
OI002844,O00943,P0049,5,22427.19,0.15
OI002845,O00943,P0042,5,27113.7,0.0
OI002846,O00943,P0057,1,6734.45,0.0
OI002847,O00943,P0023,3,5090.98,0.05
OI002848,O00944,P0007,5,22914.64,0.1
OI002849,O00944,P0073,5,6309.86,0.2
OI002850,O00944,P0067,4,29430.12,0.0
OI002851,O00945,P0050,2,28891.25,0.0
OI002852,O00945,P0041,1,18672.23,0.2
OI002853,O00945,P0097,2,3005.35,0.05
OI002854,O00946,P0036,1,8960.67,0.0
OI002855,O00946,P0074,3,23258.13,0.0
OI002856,O00946,P0113,1,12664.59,0.0
OI002857,O00946,P0079,3,3907.55,0.05
OI002858,O00946,P0041,4,18672.23,0.0
OI002859,O00947,P0037,3,29340.98,0.1
OI002860,O00947,P0118,1,13328.28,0.0
OI002861,O00948,P0019,5,28629.69,0.2
OI002863,O00948,P0027,2,5351.07,0.0
OI002864,O00949,P0116,2,22662.54,0.0
OI002865,O00949,P0006,4,16212.79,0.2
OI002866,O00949,P0115,1,2658.52,0.0
OI002867,O00949,P0070,2,19923.53,0.0
OI002868,O00949,P0069,5,28476.44,0.05
OI002869,O00950,P0067,3,29430.12,0.0
OI002870,O00950,P0017,1,18742.99,0.05
OI002871,O00950,P0107,4,20288.3,0.05
OI002872,O00950,P0059,3,28394.29,0.0
OI002873,O00951,P0036,1,8960.67,0.0
OI002874,O00951,P0094,1,12871.71,0.15
OI002875,O00952,P0094,3,12871.71,0.0
OI002877,O00953,P0059,5,28394.29,0.15
OI002878,O00953,P0081,1,15455.55,0.15
OI002879,O00953,P0095,3,28613.34,0.0
OI002881,O00954,P0120,2,20385.15,0.2
OI002882,O00954,P0091,5,21658.7,0.15
OI002883,O00954,P0102,1,3215.58,0.15
OI002884,O00955,P0032,2,28363.64,0.1
OI002885,O00956,P0112,3,2861.72,0.05
OI002886,O00956,P0029,2,7057.79,0.05
OI002887,O00956,P0087,2,2082.59,0.15
OI002888,O00956,P0026,4,12432.11,0.0
OI002889,O00957,P0026,1,12432.11,0.1
OI002890,O00957,P0082,2,6739.91,0.0
OI002891,O00958,P0009,2,11563.17,0.15
OI002892,O00958,P0063,2,19689.07,0.0
OI002893,O00958,P0072,4,23634.91,0.15
OI002894,O00958,P0079,3,3907.55,0.1
OI002895,O00959,P0081,3,15455.55,0.05
OI002896,O00959,P0075,5,8404.97,0.15
OI002897,O00959,P0031,2,20367.01,0.0
OI002898,O00959,P0082,2,6739.91,0.0
OI002899,O00960,P0063,5,19689.07,0.0
OI002900,O00960,P0102,5,3215.58,0.05
OI002901,O00960,P0081,3,15455.55,0.0
OI002902,O00960,P0051,2,29022.02,0.0
OI002903,O00961,P0054,2,17586.66,0.15
OI002904,O00961,P0058,4,19519.27,0.0
OI002905,O00961,P0042,2,27113.7,0.05
OI002906,O00962,P0085,4,20620.59,0.15
OI002907,O00962,P0015,2,12370.16,0.2
OI002908,O00962,P0045,4,22454.73,0.2
OI002909,O00963,P0077,1,4058.28,0.0
OI002910,O00963,P0053,3,16152.78,0.1
OI002911,O00963,P0088,2,16504.89,0.2
OI002912,O00963,P0031,4,20367.01,0.0
OI002913,O00964,P0099,4,9969.82,0.05
OI002914,O00964,P0042,4,27113.7,0.05
OI002915,O00964,P0034,4,29981.28,0.0
OI002916,O00964,P0087,1,2082.59,0.0
OI002917,O00964,P0041,4,18672.23,0.15
OI002918,O00965,P0044,1,22002.91,0.0
OI002919,O00965,P0082,4,6739.91,0.05
OI002920,O00966,P0074,2,23258.13,0.1
OI002921,O00966,P0113,2,12664.59,0.2
OI002922,O00967,P0079,5,3907.55,0.0
OI002923,O00968,P0078,1,9794.29,0.15
OI002924,O00968,P0070,1,19923.53,0.2
OI002925,O00969,P0012,3,28948.95,0.2
OI002926,O00969,P0100,5,26223.39,0.0
OI002927,O00969,P0091,1,21658.7,0.1
OI002928,O00969,P0043,2,23683.68,0.0
OI002929,O00970,P0026,2,12432.11,0.0
OI002930,O00970,P0021,2,29923.09,0.0
OI002931,O00970,P0108,3,27881.04,0.05
OI002932,O00970,P0069,2,28476.44,0.1
OI002933,O00970,P0051,2,29022.02,0.0
OI002934,O00971,P0109,1,5510.83,0.2
OI002935,O00972,P0014,1,15835.42,0.0
OI002936,O00972,P0065,3,20745.59,0.0
OI002937,O00972,P0051,1,29022.02,0.0
OI002938,O00972,P0102,2,3215.58,0.0
OI002939,O00972,P0063,3,19689.07,0.15
OI002940,O00973,P0105,4,17274.11,0.15
OI002941,O00974,P0017,3,18742.99,0.2
OI002942,O00974,P0105,1,17274.11,0.0
OI002943,O00974,P0095,1,28613.34,0.1
OI002944,O00974,P0113,4,12664.59,0.0
OI002945,O00975,P0096,5,2845.8,0.1
OI002947,O00976,P0095,4,28613.34,0.0
OI002948,O00977,P0110,5,10608.58,0.15
OI002949,O00977,P0040,1,18259.1,0.0
OI002950,O00977,P0101,3,29055.75,0.05
OI002951,O00977,P0042,2,27113.7,0.0
OI002952,O00977,P0055,3,20284.12,0.15
OI002953,O00978,P0061,2,11732.74,0.05
OI002954,O00978,P0049,5,22427.19,0.0
OI002955,O00978,P0038,4,361.97,0.0
OI002956,O00978,P0055,5,20284.12,0.1
OI002957,O00978,P0012,2,28948.95,0.05
OI002958,O00979,P0064,4,12314.5,0.0
OI002959,O00980,P0092,1,26656.16,0.05
OI002960,O00980,P0014,2,15835.42,0.05
OI002961,O00980,P0058,3,19519.27,0.05
OI002962,O00980,P0029,5,7057.79,0.0
OI002963,O00980,P0074,3,23258.13,0.0
OI002964,O00981,P0104,1,25379.76,0.0
OI002965,O00981,P0081,5,15455.55,0.0
OI002966,O00982,P0111,5,19761.46,0.0
OI002967,O00982,P0063,1,19689.07,0.0
OI002968,O00983,P0079,5,3907.55,0.2
OI002969,O00983,P0108,2,27881.04,0.0
